Naive Bayes,0.7778,0.7,0.1053,0.7974,0.7368,0.611,0.7974
Decision Tree,0.5294,0.9,0.4211,0.7395,0.6667,0.4622,0.7395
Nearest Centroid,0.6,0.6,0.2105,0.6947,0.6,0.3895,0.6947
Naive Bayes,0.7143,0.4545,0.1176,0.6684,0.5556,0.38,0.6684
Decision Tree,0.6471,1.0,0.3529,0.8235,0.7857,0.6471,0.8235
Nearest Centroid,0.8333,0.4545,0.0588,0.6979,0.5882,0.471,0.6979
Naive Bayes,0.75,0.3,0.0556,0.6222,0.4286,0.3347,0.6222
Decision Tree,0.5,0.6,0.3333,0.6333,0.5455,0.2582,0.6333
Nearest Centroid,0.5,0.3,0.1667,0.5667,0.375,0.1557,0.5667
Naive Bayes,0.6154,0.6667,0.3125,0.6771,0.64,0.3514,0.6771
Decision Tree,0.6154,0.6667,0.3125,0.6771,0.64,0.3514,0.6771
Nearest Centroid,0.7,0.5833,0.1875,0.6979,0.6364,0.4088,0.6979
Naive Bayes,0.4,0.2857,0.1429,0.5714,0.3333,0.1615,0.5714
Decision Tree,0.2222,0.2857,0.3333,0.4762,0.25,-0.0442,0.4762
Nearest Centroid,0.3333,0.2857,0.1905,0.5476,0.3077,0.1005,0.5476
Naive Bayes Mean,0.6515,0.4814,0.1468,0.6673,0.5389,0.3677,0.6673
Decision Tree Mean,0.5028,0.6905,0.3506,0.6699,0.5776,0.3349,0.6699
Nearest Centroid Mean,0.5933,0.4447,0.1628,0.641,0.5015,0.3051,0.641
