Naive Bayes,0.5714,0.4444,0.0938,0.6753,0.5,0.3858,0.6753
Decision Tree,0.25,0.4444,0.375,0.5347,0.32,0.0589,0.5347
Nearest Centroid,0.75,0.6667,0.0625,0.8021,0.7059,0.631,0.8021
Naive Bayes,0.0,0.0,0.1212,0.4394,0.0,-0.1535,0.4394
Decision Tree,0.1053,0.2857,0.5152,0.3853,0.1538,-0.1746,0.3853
Nearest Centroid,0.0,0.0,0.1818,0.4091,0.0,-0.1935,0.4091
Naive Bayes,0.8,0.4,0.0333,0.6833,0.5333,0.4801,0.6833
Decision Tree,0.2,0.4,0.5333,0.4333,0.2667,-0.1155,0.4333
Nearest Centroid,0.2857,0.2,0.1667,0.5167,0.2353,0.038,0.5167
Naive Bayes,0.4286,0.6667,0.2581,0.7043,0.5217,0.3577,0.7043
Decision Tree,0.3158,0.6667,0.4194,0.6237,0.4286,0.2068,0.6237
Nearest Centroid,0.2222,0.2222,0.2258,0.4982,0.2222,-0.0036,0.4982
Naive Bayes,0.3333,0.5714,0.2424,0.6645,0.4211,0.2728,0.6645
Decision Tree,0.1304,0.4286,0.6061,0.4113,0.2,-0.1364,0.4113
Nearest Centroid,0.4,0.5714,0.1818,0.6948,0.4706,0.3419,0.6948
Naive Bayes Mean,0.4267,0.4165,0.1498,0.6334,0.3952,0.2686,0.6334
Decision Tree Mean,0.2003,0.4451,0.4898,0.4777,0.2738,-0.0322,0.4777
Nearest Centroid Mean,0.3316,0.3321,0.1637,0.5842,0.3268,0.1628,0.5842
