Naive Bayes,0.25,0.2,0.0714,0.5643,0.2222,0.1421,0.5643
Decision Tree,0.0,0.0,0.0238,0.4881,0.0,-0.0509,0.4881
Nearest Centroid,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Naive Bayes,0.1,0.5,0.2,0.65,0.1667,0.148,0.65
Decision Tree,0.1667,0.5,0.1111,0.6944,0.25,0.2352,0.6944
Nearest Centroid,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Naive Bayes,0.0,0.0,0.0476,0.4762,0.0,-0.0727,0.4762
Decision Tree,0.0,0.0,0.0238,0.4881,0.0,-0.0509,0.4881
Nearest Centroid,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Naive Bayes,0.5,0.3333,0.0227,0.6553,0.4,0.3762,0.6553
Decision Tree,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Nearest Centroid,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Naive Bayes,1.0,0.0625,0.0,0.5312,0.1176,0.2041,0.5312
Decision Tree,0.8,0.25,0.0333,0.6083,0.381,0.3315,0.6083
Nearest Centroid,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Naive Bayes Mean,0.37,0.2192,0.0683,0.5754,0.1813,0.1595,0.5754
Decision Tree Mean,0.1933,0.15,0.0384,0.5558,0.1262,0.093,0.5558
Nearest Centroid Mean,0.0,0.0,0.0,0.5,0.0,0.0,0.5
