Naive Bayes,0.0,0.0,0.0857,0.4571,0.0,-0.0976,0.4571
Decision Tree,0.0,0.0,0.4,0.3,0.0,-0.253,0.3
Nearest Centroid,0.0,0.0,0.1143,0.4429,0.0,-0.1143,0.4429
Naive Bayes,0.0,0.0,0.9722,0.0139,0.0,-0.8051,0.0139
Decision Tree,0.0714,0.5,0.3611,0.5694,0.125,0.0643,0.5694
Nearest Centroid,0.0294,0.5,0.9167,0.2917,0.0556,-0.3032,0.2917
Naive Bayes,0.0667,0.6667,0.8,0.4333,0.1212,-0.0882,0.4333
Decision Tree,0.0,0.0,0.4286,0.2857,0.0,-0.2364,0.2857
Nearest Centroid,0.0357,0.3333,0.7714,0.281,0.0645,-0.2683,0.281
Naive Bayes,0.0952,0.5,0.5588,0.4706,0.16,-0.0363,0.4706
Decision Tree,0.125,0.25,0.2059,0.5221,0.1667,0.0332,0.5221
Nearest Centroid,0.1364,0.75,0.5588,0.5956,0.2308,0.1188,0.5956
Naive Bayes,0.5,0.069,0.2222,0.4234,0.1212,-0.2123,0.4234
Decision Tree,0.3333,0.069,0.4444,0.3123,0.1143,-0.4378,0.3123
Nearest Centroid,0.5,0.1379,0.4444,0.3467,0.2162,-0.3196,0.3467
Naive Bayes Mean,0.1324,0.2471,0.5278,0.3597,0.0805,-0.2479,0.3597
Decision Tree Mean,0.1059,0.1638,0.368,0.3979,0.0812,-0.1659,0.3979
Nearest Centroid Mean,0.1403,0.3442,0.5611,0.3916,0.1134,-0.1773,0.3916
