Naive Bayes,0.3333,0.6,0.1333,0.7333,0.4286,0.3644,0.7333
Decision Tree,0.1667,0.4,0.2222,0.5889,0.2353,0.1249,0.5889
Nearest Centroid,0.2,0.6,0.2667,0.6667,0.3,0.2182,0.6667
Naive Bayes,0.0,0.0,0.1667,0.4167,0.0,-0.0891,0.4167
Decision Tree,0.1111,1.0,0.3333,0.8333,0.2,0.2722,0.8333
Nearest Centroid,0.0714,0.5,0.2708,0.6146,0.125,0.1,0.6146
Naive Bayes,0.4,0.6667,0.0638,0.8014,0.5,0.4772,0.8014
Decision Tree,0.2727,1.0,0.1702,0.9149,0.4286,0.4757,0.9149
Nearest Centroid,0.2,0.6667,0.1702,0.7482,0.3077,0.2948,0.7482
Naive Bayes,0.0,0.0,0.06,0.94,0.0,0.0,nan
Decision Tree,0.0,0.0,0.22,0.78,0.0,0.0,nan
Nearest Centroid,0.0,0.0,0.12,0.88,0.0,0.0,nan
Naive Bayes,0.8,0.2105,0.1667,0.5219,0.3333,0.0468,0.5219
Decision Tree,0.9333,0.3684,0.0833,0.6425,0.5283,0.2657,0.6425
Nearest Centroid,0.875,0.3684,0.1667,0.6009,0.5185,0.1847,0.6009
Naive Bayes Mean,0.3067,0.2954,0.1181,0.6827,0.2524,0.1599,0.6173
Decision Tree Mean,0.2968,0.5537,0.2058,0.7519,0.2784,0.2277,0.7449
Nearest Centroid Mean,0.2693,0.427,0.1989,0.7021,0.2502,0.1595,0.6576
