Naive Bayes,0.0,0.0,0.0286,0.4857,0.0,-0.0548,0.4857
Decision Tree,0.0,0.0,0.2571,0.3714,0.0,-0.1852,0.3714
Nearest Centroid,0.0,0.0,0.1143,0.4429,0.0,-0.1143,0.4429
Naive Bayes,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Decision Tree,0.0,0.0,0.25,0.375,0.0,-0.1313,0.375
Nearest Centroid,0.0294,0.5,0.9167,0.2917,0.0556,-0.3032,0.2917
Naive Bayes,0.0357,0.3333,0.7714,0.281,0.0645,-0.2683,0.281
Decision Tree,0.0,0.0,0.5714,0.2143,0.0,-0.3086,0.2143
Nearest Centroid,0.0357,0.3333,0.7714,0.281,0.0645,-0.2683,0.281
Naive Bayes,0.1429,0.5,0.3529,0.5735,0.2222,0.0936,0.5735
Decision Tree,0.1429,0.5,0.3529,0.5735,0.2222,0.0936,0.5735
Nearest Centroid,0.15,0.75,0.5,0.625,0.25,0.1537,0.625
Naive Bayes,0.5,0.0345,0.1111,0.4617,0.0645,-0.1459,0.4617
Decision Tree,0.0,0.0,0.0,0.5,0.0,0.0,0.5
Nearest Centroid,0.3333,0.069,0.4444,0.3123,0.1143,-0.4378,0.3123
Naive Bayes Mean,0.1357,0.1736,0.2528,0.4604,0.0702,-0.0751,0.4604
Decision Tree Mean,0.0286,0.1,0.2863,0.4068,0.0444,-0.1063,0.4068
Nearest Centroid Mean,0.1097,0.3305,0.5494,0.3906,0.0969,-0.194,0.3906
